month,rep_name,kpi_name,funnel_step,deals_count
2024-06,Sierra Russell,Closing,6.0,1
2024-06,Sonya Lynch,Qualified lead,2.0,1
2024-06,Sonya Stone,Sales Call 1,2.1,1
2024-06,Stacie Smith,Lead Generation,1.0,1
2024-06,Stacie Smith,Qualified lead,2.0,1
2024-06,Stacy Barton,Lead Generation,1.0,1
2024-06,Stephanie Olsen,Closing,6.0,1
2024-06,Stephanie Olsen,Implementation/Onboarding,7.0,1
2024-06,Stephanie Thornton,Lead Generation,1.0,1
2024-06,Stephanie Thornton,Sales Call 2,3.1,1
2024-06,Steve Hampton,Lead Generation,1.0,1
2024-06,Steve Hampton,Qualified lead,2.0,1
2024-06,Steve Hampton,Needs Assessment,3.0,1
2024-06,Steve Hampton,Proposal/Quote Preparation,4.0,1
2024-06,Steven Clay,Lead Generation,1.0,1
2024-06,Susan Anderson,Lead Generation,1.0,1
2024-06,Susan Holmes,Lead Generation,1.0,1
2024-06,Susan Sims,Sales Call 2,3.1,1
2024-06,Susan Sims,Proposal/Quote Preparation,4.0,1
2024-06,Susan Singleton,Lead Generation,1.0,1
2024-06,Susan Singleton,Proposal/Quote Preparation,4.0,1
2024-06,Tabitha Navarro,Needs Assessment,3.0,1
2024-06,Tabitha Navarro,Closing,6.0,1
2024-06,Tabitha Navarro,Follow-up/Customer Success,8.0,1
2024-06,Tammy Dillon,Qualified lead,2.0,1
2024-06,Tammy Johnson,Lead Generation,1.0,1
2024-06,Tammy Sexton,Proposal/Quote Preparation,4.0,1
2024-06,Tammy Sexton,Negotiation,5.0,1
2024-06,Tammy Sexton,Closing,6.0,1
2024-06,Tanya Spears,Lead Generation,1.0,2
2024-06,Tanya Spears,Qualified lead,2.0,1
2024-06,Tara Edwards,Follow-up/Customer Success,8.0,1
2024-06,Tara Moran,Implementation/Onboarding,7.0,1
2024-06,Teresa Jones,Sales Call 1,2.1,1
2024-06,Teresa Jones,Implementation/Onboarding,7.0,1
2024-06,Teresa Romero,Proposal/Quote Preparation,4.0,1
2024-06,Teresa Ruiz,Negotiation,5.0,1
2024-06,Teresa Smith,Proposal/Quote Preparation,4.0,1
2024-06,Terry Chandler,Lead Generation,1.0,1
2024-06,Terry Chandler,Qualified lead,2.0,1
2024-06,Terry Chandler,Needs Assessment,3.0,1
2024-06,Theresa Jenkins,Lead Generation,1.0,1
2024-06,Theresa Jenkins,Needs Assessment,3.0,1
2024-06,Theresa Jenkins,Negotiation,5.0,1
2024-06,Thomas Adams,Needs Assessment,3.0,1
2024-06,Thomas Adams,Closing,6.0,1
2024-06,Thomas Christensen,Lead Generation,1.0,1
2024-06,Thomas Christensen,Needs Assessment,3.0,1
2024-06,Thomas Christensen,Negotiation,5.0,1
2024-06,Thomas Foster,Lead Generation,1.0,1
2024-06,Thomas Foster,Qualified lead,2.0,1
2024-06,Thomas Garcia,Lead Generation,1.0,1
2024-06,Thomas Lloyd,Sales Call 1,2.1,1
2024-06,Thomas Riley,Lead Generation,1.0,1
2024-06,Thomas Riley,Qualified lead,2.0,1
2024-06,Tiffany Foster,Sales Call 1,2.1,1
2024-06,Tiffany Foster,Implementation/Onboarding,7.0,1
2024-06,Tiffany Miller DDS,Lead Generation,1.0,1
2024-06,Tiffany Miller DDS,Qualified lead,2.0,1
2024-06,Tiffany Miller DDS,Needs Assessment,3.0,1
2024-06,Tiffany Smith,Needs Assessment,3.0,1
2024-06,Tiffany Smith,Proposal/Quote Preparation,4.0,1
2024-06,Tiffany Smith,Negotiation,5.0,1
2024-06,Timothy Johnson,Lead Generation,1.0,1
2024-06,Timothy Johnson,Negotiation,5.0,1
2024-06,Tina Turner,Sales Call 1,2.1,1
2024-06,Tina Turner,Closing,6.0,1
2024-06,Todd Alvarado,Proposal/Quote Preparation,4.0,1
2024-06,Todd Alvarado,Negotiation,5.0,1
2024-06,Todd Walker,Lead Generation,1.0,1
2024-06,Todd Walker,Qualified lead,2.0,1
2024-06,Todd Walker,Needs Assessment,3.0,1
2024-06,Tom Morgan,Lead Generation,1.0,1
2024-06,Tom Morgan,Qualified lead,2.0,1
2024-06,Toni Ward,Proposal/Quote Preparation,4.0,1
2024-06,Toni Ward,Negotiation,5.0,1
2024-06,Toni Ward,Closing,6.0,1
2024-06,Tracey Reed,Implementation/Onboarding,7.0,1
2024-06,Traci Brown,Proposal/Quote Preparation,4.0,1
2024-06,Traci Brown,Negotiation,5.0,1
2024-06,Tracy Owens,Sales Call 2,3.1,1
2024-06,Tracy Wells,Lead Generation,1.0,1
2024-06,Travis Hall,Sales Call 1,2.1,1
2024-06,Travis Haney,Lead Generation,1.0,1
2024-06,Travis Haney,Qualified lead,2.0,1
2024-06,Travis Haney,Negotiation,5.0,1
2024-06,Travis Robinson,Needs Assessment,3.0,1
2024-06,Travis Robinson,Negotiation,5.0,1
2024-06,Travis Robinson,Implementation/Onboarding,7.0,1
2024-06,Tyrone Johnson,Sales Call 2,3.1,1
2024-06,Tyrone Johnson,Implementation/Onboarding,7.0,1
2024-06,Tyrone Johnson,Renewal/Expansion,9.0,1
2024-06,Unassigned,Lead Generation,1.0,246
2024-06,Valerie Lam,Proposal/Quote Preparation,4.0,1
2024-06,Vanessa Dennis,Sales Call 1,2.1,1
2024-06,Victoria Bishop,Sales Call 1,2.1,1
2024-06,Victoria Bishop,Proposal/Quote Preparation,4.0,1
2024-06,Victoria Campbell,Lead Generation,1.0,1
2024-06,Victoria Campbell,Qualified lead,2.0,1
2024-06,Victoria Campbell,Negotiation,5.0,1
2024-06,Victoria Campbell,Follow-up/Customer Success,8.0,1
2024-06,Victoria Campbell,Renewal/Expansion,9.0,1
2024-06,Victoria Garcia,Closing,6.0,1
2024-06,Victoria Garcia,Follow-up/Customer Success,8.0,1
2024-06,Victoria Howard,Lead Generation,1.0,1
2024-06,Victoria Howard,Qualified lead,2.0,1
2024-06,Victoria Phelps,Qualified lead,2.0,1
2024-06,Victoria Phelps,Proposal/Quote Preparation,4.0,1
2024-06,Victoria Phelps,Negotiation,5.0,1
2024-06,Vincent Roberson,Needs Assessment,3.0,1
2024-06,Virginia Smith,Lead Generation,1.0,1
2024-06,Virginia Smith,Qualified lead,2.0,1
2024-06,Wendy Campbell,Sales Call 2,3.1,1
2024-06,William Baker,Proposal/Quote Preparation,4.0,1
2024-06,William Baker,Renewal/Expansion,9.0,1
2024-06,William Brown,Needs Assessment,3.0,1
2024-06,William Grant,Sales Call 1,2.1,1
2024-06,William Lambert,Needs Assessment,3.0,1
2024-06,William Lambert,Follow-up/Customer Success,8.0,1
2024-06,William Molina,Lead Generation,1.0,1
2024-06,William Molina,Sales Call 2,3.1,1
2024-06,William Morgan,Qualified lead,2.0,1
2024-06,William Morgan,Needs Assessment,3.0,2
2024-06,William Morgan,Closing,6.0,1
2024-06,William Nelson,Lead Generation,1.0,1
2024-06,William Nelson,Qualified lead,2.0,2
2024-06,William Roberts,Implementation/Onboarding,7.0,1
2024-06,William Roberts,Follow-up/Customer Success,8.0,1
2024-06,William Sandoval,Negotiation,5.0,1
2024-07,Aaron Austin,Lead Generation,1.0,1
2024-07,Aaron Austin,Needs Assessment,3.0,1
2024-07,Aaron Austin,Closing,6.0,1
2024-07,Aaron Flores,Lead Generation,1.0,1
2024-07,Aaron Flores,Qualified lead,2.0,1
2024-07,Aaron Taylor,Lead Generation,1.0,1
2024-07,Abigail Mcconnell,Sales Call 2,3.1,1
2024-07,Abigail Medina,Lead Generation,1.0,1
2024-07,Abigail Medina,Qualified lead,2.0,1
2024-07,Abigail Medina,Needs Assessment,3.0,1
2024-07,Adam Diaz,Sales Call 1,2.1,1
2024-07,Adam King,Lead Generation,1.0,1
2024-07,Adam King,Closing,6.0,1
2024-07,Adam Lee,Lead Generation,1.0,1
2024-07,Adam Mcdonald,Lead Generation,1.0,1
2024-07,Adam Thomas,Sales Call 1,2.1,1
2024-07,Adrian Wright,Lead Generation,1.0,1
2024-07,Adrian Wright,Qualified lead,2.0,1
2024-07,Albert Sanchez,Proposal/Quote Preparation,4.0,1
2024-07,Alejandra Blankenship DVM,Lead Generation,1.0,1
2024-07,Alejandra Blankenship DVM,Sales Call 2,3.1,1
2024-07,Alex Yoder,Needs Assessment,3.0,1
2024-07,Alex Yoder,Negotiation,5.0,1
2024-07,Alex Yoder,Implementation/Onboarding,7.0,1
2024-07,Alisha Davis,Sales Call 2,3.1,1
2024-07,Allison Mclaughlin,Sales Call 2,3.1,1
2024-07,Amanda Coleman,Negotiation,5.0,1
2024-07,Amanda Coleman,Closing,6.0,1
2024-07,Amanda Davis,Needs Assessment,3.0,1
2024-07,Amanda Davis,Implementation/Onboarding,7.0,1
2024-07,Amanda Deleon,Proposal/Quote Preparation,4.0,1
2024-07,Amanda Kline,Proposal/Quote Preparation,4.0,1
2024-07,Amanda Moore,Lead Generation,1.0,1
2024-07,Amanda Moore,Qualified lead,2.0,1
2024-07,Amanda Moore,Implementation/Onboarding,7.0,1
2024-07,Amanda Moore,Follow-up/Customer Success,8.0,1
2024-07,Amanda Ramirez,Lead Generation,1.0,1
2024-07,Amanda Ramirez,Qualified lead,2.0,1
2024-07,Amanda Smith,Negotiation,5.0,1
2024-07,Amanda Smith,Implementation/Onboarding,7.0,1
2024-07,Amanda Smith,Follow-up/Customer Success,8.0,1
2024-07,Amber Oneal,Negotiation,5.0,1
2024-07,Amber Oneal,Follow-up/Customer Success,8.0,1
2024-07,Amy Benson,Sales Call 2,3.1,1
2024-07,Amy Brooks,Lead Generation,1.0,1
2024-07,Amy Brooks,Qualified lead,2.0,1
2024-07,Amy Caldwell,Renewal/Expansion,9.0,1
2024-07,Andrea Johnson,Lead Generation,1.0,1
2024-07,Andrea Johnson,Follow-up/Customer Success,8.0,1
2024-07,Andrea Medina,Lead Generation,1.0,1
2024-07,Andrea Medina,Qualified lead,2.0,1
2024-07,Andre Huynh,Sales Call 1,2.1,1
2024-07,Andrew Beck,Proposal/Quote Preparation,4.0,1
2024-07,Andrew Miller,Closing,6.0,1
2024-07,Andrew Miller,Implementation/Onboarding,7.0,2
2024-07,Andrew Owens,Closing,6.0,1
2024-07,Andrew Price,Lead Generation,1.0,1
2024-07,Andrew Price,Qualified lead,2.0,1
2024-07,Andrew Smith,Renewal/Expansion,9.0,1
2024-07,Andrew Valenzuela,Lead Generation,1.0,2
2024-07,Andrew Valenzuela,Qualified lead,2.0,1
2024-07,Angela Anderson,Sales Call 2,3.1,1
2024-07,Angela Chang,Needs Assessment,3.0,1
2024-07,Angela Chang,Negotiation,5.0,1
2024-07,Angela Cooper,Lead Generation,1.0,1
2024-07,Angela Cooper,Qualified lead,2.0,1
2024-07,Angela Snyder,Lead Generation,1.0,1
2024-07,Anita Moore,Lead Generation,1.0,1
2024-07,Annette Luna,Proposal/Quote Preparation,4.0,1
2024-07,Annette Luna,Negotiation,5.0,1
2024-07,Ann Sanchez,Lead Generation,1.0,1
2024-07,Ann Smith,Sales Call 1,2.1,1
2024-07,Anthony Anderson,Follow-up/Customer Success,8.0,1
2024-07,Anthony Anderson,Renewal/Expansion,9.0,1
2024-07,Anthony Dougherty,Closing,6.0,1
2024-07,Anthony Fisher,Lead Generation,1.0,1
2024-07,Anthony Hernandez,Lead Generation,1.0,1
2024-07,Anthony Hernandez,Qualified lead,2.0,1
2024-07,Anthony Robinson,Lead Generation,1.0,1
2024-07,Anthony Serrano,Needs Assessment,3.0,1
2024-07,Antonio Cabrera,Lead Generation,1.0,1
2024-07,Antonio Cabrera,Qualified lead,2.0,1
2024-07,Antonio Cabrera,Follow-up/Customer Success,8.0,1
2024-07,Antonio Campbell,Closing,6.0,1
2024-07,Antonio Campbell,Follow-up/Customer Success,8.0,1
2024-07,Antonio Campbell,Renewal/Expansion,9.0,1
2024-07,Antonio Hamilton,Needs Assessment,3.0,1
2024-07,Antonio Hamilton,Negotiation,5.0,1
2024-07,Antonio Miller,Lead Generation,1.0,1
2024-07,Ariel Johnson MD,Proposal/Quote Preparation,4.0,1
2024-07,Ariel Johnson MD,Closing,6.0,1
2024-07,Arthur Hutchinson,Lead Generation,1.0,1
2024-07,Ashley Brooks,Qualified lead,2.0,1
2024-07,Ashley Brooks,Sales Call 1,2.1,1
2024-07,Ashley Gonzalez,Lead Generation,1.0,1
2024-07,Ashley Gonzalez,Qualified lead,2.0,1
2024-07,Ashley Gonzalez,Negotiation,5.0,1
2024-07,Ashley Padilla,Qualified lead,2.0,1
2024-07,Ashley Padilla,Sales Call 1,2.1,1
2024-07,Ashley Padilla,Needs Assessment,3.0,1
2024-07,Ashley Russell,Lead Generation,1.0,1
2024-07,Austin Stewart,Sales Call 1,2.1,1
2024-07,Austin Thomas,Needs Assessment,3.0,1
2024-07,Bailey Carson,Sales Call 1,2.1,1
2024-07,Bailey Carson,Needs Assessment,3.0,1
2024-07,Bailey Carson,Negotiation,5.0,1
2024-07,Bailey Jenkins,Lead Generation,1.0,1
2024-07,Bailey Jenkins,Sales Call 1,2.1,1
2024-07,Bailey Jenkins,Negotiation,5.0,1
2024-07,Barbara Bass MD,Lead Generation,1.0,1
2024-07,Barbara Bass MD,Qualified lead,2.0,1
2024-07,Barbara Bass MD,Negotiation,5.0,1
2024-07,Barbara Bass MD,Closing,6.0,1
2024-07,Barbara Carr,Needs Assessment,3.0,1
2024-07,Barbara Carr,Implementation/Onboarding,7.0,1
2024-07,Barbara Miller,Sales Call 2,3.1,1
2024-07,Barbara Rodriguez,Qualified lead,2.0,1
2024-07,Barbara Rodriguez,Sales Call 2,3.1,1
2024-07,Barbara Rodriguez,Proposal/Quote Preparation,4.0,1
2024-07,Barbara Rodriguez,Renewal/Expansion,9.0,1
2024-07,Benjamin Haas,Lead Generation,1.0,1
2024-07,Benjamin Lane,Lead Generation,1.0,1
2024-07,Beth Arellano,Sales Call 1,2.1,1
2024-07,Beth Roberts,Proposal/Quote Preparation,4.0,1
2024-07,Beth Roberts,Implementation/Onboarding,7.0,1
2024-07,Blake Singh,Needs Assessment,3.0,1
2024-07,Blake Singh,Proposal/Quote Preparation,4.0,1
2024-07,Bobby Robinson,Lead Generation,1.0,1
2024-07,Bobby Robinson,Qualified lead,2.0,1
2024-07,Bradley Bowers,Needs Assessment,3.0,1
2024-07,Bradley Bowers,Closing,6.0,1
2024-07,Bradley Hendricks,Lead Generation,1.0,1
2024-07,Bradley Hendricks,Qualified lead,2.0,1
2024-07,Bradley Hendricks,Proposal/Quote Preparation,4.0,1
2024-07,Bradley Hendricks,Negotiation,5.0,1
2024-07,Bradley Hendricks,Implementation/Onboarding,7.0,1
2024-07,Brandi Cross,Needs Assessment,3.0,1
2024-07,Brandon Garcia,Sales Call 1,2.1,1
2024-07,Brandon Garcia,Needs Assessment,3.0,1
2024-07,Brandon Garcia,Proposal/Quote Preparation,4.0,1
2024-07,Brandon Jackson,Sales Call 1,2.1,1
2024-07,Brandon Parker,Needs Assessment,3.0,1
2024-07,Brandon Parker,Closing,6.0,1
2024-07,Brandon Parker,Implementation/Onboarding,7.0,1
2024-07,Brandon Parker,Follow-up/Customer Success,8.0,2
2024-07,Brandon Parker,Renewal/Expansion,9.0,1
2024-07,Brandon Riley,Sales Call 1,2.1,1
2024-07,Brandy Campos,Needs Assessment,3.0,1
2024-07,Brenda Smith,Lead Generation,1.0,1
2024-07,Brenda Smith,Qualified lead,2.0,1
2024-07,Brenda Smith,Needs Assessment,3.0,2
2024-07,Brent Adams,Lead Generation,1.0,1
2024-07,Brian Alexander,Needs Assessment,3.0,1
2024-07,Brian Alexander,Implementation/Onboarding,7.0,1
2024-07,Brian Anderson,Qualified lead,2.0,1
2024-07,Brian Anderson,Needs Assessment,3.0,1
2024-07,Brian Cohen II,Implementation/Onboarding,7.0,1
2024-07,Brian Cohen II,Follow-up/Customer Success,8.0,1
2024-07,Brianna Adams,Lead Generation,1.0,1
2024-07,Brian Watson,Lead Generation,1.0,1
2024-07,Brian Watson,Qualified lead,2.0,1
2024-07,Brittany Gonzalez,Qualified lead,2.0,1
2024-07,Brittany Gonzalez,Needs Assessment,3.0,1
2024-07,Brittany Reyes,Lead Generation,1.0,1
2024-07,Brittany Reyes,Qualified lead,2.0,1
2024-07,Brittany Reyes,Needs Assessment,3.0,1
2024-07,Brittany Schneider,Implementation/Onboarding,7.0,1
2024-07,Brittany Smith,Implementation/Onboarding,7.0,1
2024-07,Brooke Joyce,Lead Generation,1.0,1
2024-07,Brooke Joyce,Qualified lead,2.0,1
2024-07,Brooke Joyce,Needs Assessment,3.0,2
2024-07,Brooke Joyce,Proposal/Quote Preparation,4.0,1
2024-07,Brooke Joyce,Closing,6.0,1
2024-07,Brooke Kerr,Implementation/Onboarding,7.0,1
2024-07,Brooke Kerr,Follow-up/Customer Success,8.0,1
2024-07,Brooke Tyler,Needs Assessment,3.0,1
2024-07,Brooke Tyler,Negotiation,5.0,1
2024-07,Brooke Tyler,Closing,6.0,1
2024-07,Brooke Tyler,Implementation/Onboarding,7.0,1
2024-07,Bruce Cisneros,Qualified lead,2.0,1
2024-07,Bruce Cisneros,Needs Assessment,3.0,1
2024-07,Bryan Garcia,Closing,6.0,1
2024-07,Caitlyn Bryant,Qualified lead,2.0,1
2024-07,Caitlyn Bryant,Needs Assessment,3.0,1
2024-07,Caitlyn Bryant,Negotiation,5.0,1
2024-07,Caleb Bell,Lead Generation,1.0,1
2024-07,Caleb Bell,Needs Assessment,3.0,1
2024-07,Caleb Bell,Proposal/Quote Preparation,4.0,1
2024-07,Caleb Cooper,Sales Call 2,3.1,1
2024-07,Caleb Fletcher,Lead Generation,1.0,1
2024-07,Caleb Fletcher,Qualified lead,2.0,1
2024-07,Caleb Fletcher,Negotiation,5.0,1
2024-07,Caleb Fletcher,Follow-up/Customer Success,8.0,3
2024-07,Caleb Henderson,Lead Generation,1.0,1
2024-07,Caleb Henderson,Qualified lead,2.0,1
2024-07,Caleb Henderson,Sales Call 1,2.1,1
2024-07,Caleb Henderson,Proposal/Quote Preparation,4.0,1
2024-07,Cameron Reed,Proposal/Quote Preparation,4.0,1
2024-07,Cameron Reed,Negotiation,5.0,1
2024-07,Carl Smith,Lead Generation,1.0,1
2024-07,Carrie Lam,Lead Generation,1.0,1
2024-07,Carrie Lam,Qualified lead,2.0,1
2024-07,Carrie Lam,Follow-up/Customer Success,8.0,1
2024-07,Carrie Rodriguez,Sales Call 2,3.1,1
2024-07,Carrie Rodriguez,Closing,6.0,1
2024-07,Cassandra Livingston,Lead Generation,1.0,1
2024-07,Cassandra Livingston,Closing,6.0,1
2024-07,Catherine Carr,Negotiation,5.0,1
2024-07,Catherine Carr,Implementation/Onboarding,7.0,1
2024-07,Catherine Perez,Sales Call 2,3.1,1
2024-07,Cathy Thomas,Lead Generation,1.0,1
2024-07,Cathy Thomas,Qualified lead,2.0,1
2024-07,Cathy Thomas,Proposal/Quote Preparation,4.0,1
2024-07,Chad Frank,Needs Assessment,3.0,1
2024-07,Chad Frank,Negotiation,5.0,1
2024-07,Chad Frank,Renewal/Expansion,9.0,1
2024-07,Chad Moore,Lead Generation,1.0,2
2024-07,Charles Chavez,Renewal/Expansion,9.0,1
2024-07,Charles Frank,Needs Assessment,3.0,1
2024-07,Charles Frank,Closing,6.0,1
2024-07,Charles Stout,Closing,6.0,1
2024-07,Charles Stout,Follow-up/Customer Success,8.0,1
2024-07,Charles Thompson,Proposal/Quote Preparation,4.0,1
2024-07,Charles Thompson,Implementation/Onboarding,7.0,1
2024-07,Charles White,Sales Call 2,3.1,1
2024-07,Chelsey Hampton,Lead Generation,1.0,2
2024-07,Chelsey Hampton,Qualified lead,2.0,1
2024-07,Chelsey Hampton,Needs Assessment,3.0,1
2024-07,Cheryl Perez,Lead Generation,1.0,1
2024-07,Cheryl Perez,Qualified lead,2.0,1
2024-07,Chris Anderson,Needs Assessment,3.0,1
2024-07,Chris Anderson,Proposal/Quote Preparation,4.0,1
2024-07,Christian Holt,Proposal/Quote Preparation,4.0,1
2024-07,Christian Holt,Negotiation,5.0,1
2024-07,Christian Holt,Follow-up/Customer Success,8.0,1
2024-07,Christina Frye,Lead Generation,1.0,1
2024-07,Christina Frye,Proposal/Quote Preparation,4.0,1
2024-07,Christopher Bryan,Negotiation,5.0,1
2024-07,Christopher Bryan,Closing,6.0,1
2024-07,Christopher Chan,Lead Generation,1.0,1
2024-07,Christopher Davis,Qualified lead,2.0,1
2024-07,Christopher Davis,Sales Call 2,3.1,1
2024-07,Christopher Foley,Proposal/Quote Preparation,4.0,1
2024-07,Christopher Foley,Negotiation,5.0,1
2024-07,Christopher Gaines,Needs Assessment,3.0,1
2024-07,Christopher Henderson,Lead Generation,1.0,1
2024-07,Christopher Henderson,Qualified lead,2.0,1
2024-07,Christopher Henderson,Needs Assessment,3.0,1
2024-07,Christopher King,Sales Call 2,3.1,1
2024-07,Christopher Owens,Implementation/Onboarding,7.0,1
2024-07,Christopher Owens,Renewal/Expansion,9.0,1
2024-07,Christopher Roberts,Sales Call 2,3.1,1
2024-07,Christopher Sanchez,Lead Generation,1.0,1
2024-07,Christopher Sanchez,Negotiation,5.0,1
2024-07,Christopher Turner,Sales Call 2,3.1,1
2024-07,Cindy Andrews,Follow-up/Customer Success,8.0,1
2024-07,Cindy Horn,Implementation/Onboarding,7.0,1
2024-07,Cindy Smith,Proposal/Quote Preparation,4.0,1
2024-07,Cindy Smith,Implementation/Onboarding,7.0,1
2024-07,Claudia Morales,Sales Call 2,3.1,1
2024-07,Cody Edwards,Lead Generation,1.0,1
2024-07,Cody Hodge,Qualified lead,2.0,1
2024-07,Cody Hodge,Needs Assessment,3.0,1
2024-07,Cody King,Lead Generation,1.0,1
2024-07,Cody King,Needs Assessment,3.0,1
2024-07,Connor Murphy,Proposal/Quote Preparation,4.0,1
2024-07,Connor Murphy,Negotiation,5.0,1
2024-07,Corey Martinez,Negotiation,5.0,1
2024-07,Corey Martinez,Implementation/Onboarding,7.0,1
2024-07,Corey Medina,Lead Generation,1.0,1
2024-07,Corey Medina,Sales Call 2,3.1,1
2024-07,Courtney Porter,Qualified lead,2.0,1
2024-07,Courtney Porter,Proposal/Quote Preparation,4.0,1
2024-07,Courtney White,Negotiation,5.0,1
2024-07,Craig Gibbs,Lead Generation,1.0,1
2024-07,Craig Wright,Qualified lead,2.0,1
2024-07,Craig Wright,Negotiation,5.0,1
2024-07,Craig Wright,Follow-up/Customer Success,8.0,1
2024-07,Cristian Hansen,Lead Generation,1.0,1
2024-07,Cristian Hansen,Qualified lead,2.0,1
2024-07,Cristian Hansen,Needs Assessment,3.0,1
2024-07,Crystal Fernandez,Lead Generation,1.0,1
2024-07,Curtis George,Negotiation,5.0,1
2024-07,Curtis Harrison,Proposal/Quote Preparation,4.0,1
2024-07,Cynthia Watson,Qualified lead,2.0,1
2024-07,Cynthia Watson,Needs Assessment,3.0,1
2024-07,Dale Hubbard,Qualified lead,2.0,1
2024-07,Dale Hubbard,Negotiation,5.0,1
2024-07,Dale Richards,Lead Generation,1.0,1
2024-07,Dale Richards,Qualified lead,2.0,1
2024-07,Dana Solis,Proposal/Quote Preparation,4.0,1
2024-07,Dana Vazquez,Sales Call 1,2.1,1
2024-07,Daniel Clark,Lead Generation,1.0,1
2024-07,Daniel Clark,Sales Call 1,2.1,1
2024-07,Daniel Cole,Closing,6.0,1
2024-07,Daniel Cole,Implementation/Onboarding,7.0,1
2024-07,Daniel Cook,Lead Generation,1.0,1
2024-07,Daniel Garrison,Sales Call 1,2.1,1
2024-07,Danielle Glenn,Sales Call 2,3.1,1
2024-07,Danielle Steele,Needs Assessment,3.0,1
2024-07,Danielle Steele,Proposal/Quote Preparation,4.0,1
2024-07,Danielle Steele,Negotiation,5.0,1
2024-07,Daniel Mason,Proposal/Quote Preparation,4.0,1
2024-07,Daniel Smith,Sales Call 1,2.1,1
2024-07,Daniel Smith,Renewal/Expansion,9.0,1
2024-07,Daniel Sullivan,Lead Generation,1.0,1
2024-07,Daniel Sullivan,Qualified lead,2.0,2
2024-07,Daniel Sullivan,Needs Assessment,3.0,2
2024-07,Daniel Sullivan,Proposal/Quote Preparation,4.0,2
2024-07,Darlene Hudson,Lead Generation,1.0,2
2024-07,Darlene Hudson,Qualified lead,2.0,1
2024-07,Darlene Hudson,Needs Assessment,3.0,1
2024-07,Darlene Hudson,Negotiation,5.0,1
2024-07,David Beasley,Lead Generation,1.0,1
2024-07,David Davis,Lead Generation,1.0,1
2024-07,David Holmes,Lead Generation,1.0,1
2024-07,David Hunter,Follow-up/Customer Success,8.0,1
2024-07,David Hunter,Renewal/Expansion,9.0,1
2024-07,David Johnson,Needs Assessment,3.0,1
2024-07,David Johnson,Proposal/Quote Preparation,4.0,1
2024-07,David Lee PhD,Qualified lead,2.0,1
2024-07,David Moore,Lead Generation,1.0,1
2024-07,David Moore,Qualified lead,2.0,1
2024-07,David Rodriguez,Qualified lead,2.0,1
2024-07,David Rodriguez,Sales Call 1,2.1,2
2024-07,David Rodriguez,Needs Assessment,3.0,1
2024-07,David Rodriguez,Implementation/Onboarding,7.0,1
2024-07,David Sanders,Sales Call 2,3.1,1
2024-07,David Torres,Implementation/Onboarding,7.0,1
2024-07,David Webster,Sales Call 2,3.1,1
2024-07,Dawn Owens,Proposal/Quote Preparation,4.0,1
2024-07,Deanna Ruiz,Lead Generation,1.0,1
2024-07,Deanna Ruiz,Qualified lead,2.0,1
2024-07,Deanna Ruiz,Implementation/Onboarding,7.0,1
2024-07,Deanna Ruiz,Follow-up/Customer Success,8.0,1
2024-07,Deborah Oliver,Needs Assessment,3.0,1
2024-07,Debra Bowers,Renewal/Expansion,9.0,1
2024-07,Debra Mason,Lead Generation,1.0,1
2024-07,Debra Mason,Qualified lead,2.0,1
2024-07,Debra Mason,Needs Assessment,3.0,1
2024-07,Debra Thompson,Sales Call 2,3.1,1
2024-07,Denise Shelton,Lead Generation,1.0,1
2024-07,Denise Shelton,Qualified lead,2.0,1
2024-07,Denise Shelton,Implementation/Onboarding,7.0,1
2024-07,Dennis Gilbert,Lead Generation,1.0,1
2024-07,Dennis Reeves,Sales Call 1,2.1,1
2024-07,Derek Santana,Qualified lead,2.0,1
2024-07,Desiree Clarke,Sales Call 2,3.1,1
2024-07,Desiree Stevenson,Lead Generation,1.0,2
2024-07,Desiree Stevenson,Needs Assessment,3.0,1
2024-07,Destiny Hawkins,Lead Generation,1.0,1
2024-07,Diana Nichols,Sales Call 1,2.1,1
2024-07,Diane Cochran,Needs Assessment,3.0,1
2024-07,Diane Cochran,Negotiation,5.0,1
2024-07,Dominique Aguirre,Qualified lead,2.0,1
2024-07,Dominique Aguirre,Sales Call 1,2.1,1
2024-07,Dominique Aguirre,Proposal/Quote Preparation,4.0,1
2024-07,Donald Fischer,Sales Call 1,2.1,1
2024-07,Donald Navarro,Negotiation,5.0,1
2024-07,Donald Navarro,Closing,6.0,1
2024-07,Donald Williams,Sales Call 2,3.1,1
2024-07,Donald Wyatt,Lead Generation,1.0,1
2024-07,Donald Wyatt,Qualified lead,2.0,1
2024-07,Donald Wyatt,Sales Call 1,2.1,1
2024-07,Donald Wyatt,Needs Assessment,3.0,1
2024-07,Donna Ruiz,Sales Call 1,2.1,1
2024-07,Douglas Odom,Sales Call 2,3.1,1
2024-07,Douglas Williams,Lead Generation,1.0,1
2024-07,Dr. Alyssa Barber,Implementation/Onboarding,7.0,1
2024-07,Dr. Jennifer Walters DDS,Qualified lead,2.0,1
2024-07,Dr. Jennifer Walters DDS,Needs Assessment,3.0,1
2024-07,Dustin Nguyen,Sales Call 2,3.1,1
2024-07,Eddie Jefferson,Lead Generation,1.0,1
2024-07,Eddie Jefferson,Needs Assessment,3.0,1
2024-07,Eddie Jefferson,Closing,6.0,1
2024-07,Eddie Jefferson,Renewal/Expansion,9.0,1
2024-07,Edward Marshall,Sales Call 2,3.1,1
